CustomerID,City,CountryRegionName,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,Age
27037,Imperial Beach,United States,High School,Skilled Manual,F,M,1,2,0,2,41155,0,62
27038,Lakewood,United States,High School,Skilled Manual,M,M,1,2,0,2,72634,0,61
27039,Torrance,United States,High School,Skilled Manual,M,S,0,2,0,2,58317,0,62
27040,Burbank,United States,Partial High School,Clerical,M,M,1,2,1,2,21380,0,61
27041,Kirkland,United States,Partial High School,Clerical,M,S,0,2,1,2,17866,0,60
27042,Newton,Canada,High School,Skilled Manual,M,M,1,2,0,2,60315,0,61
27043,Oak Bay,Canada,High School,Skilled Manual,M,S,1,2,0,2,40013,0,60
27044,Spring Valley,United States,High School,Skilled Manual,F,S,1,2,0,2,39440,0,60
27045,Redmond,United States,High School,Skilled Manual,M,S,0,2,0,2,42908,0,60
27046,Downey,United States,Partial College,Clerical,F,M,1,1,0,1,45275,0,60
27047,Beaverton,United States,Partial College,Clerical,F,M,1,1,0,1,37473,0,60
27049,Burnaby,Canada,Partial College,Clerical,F,M,0,1,0,1,51670,0,60
27051,Redwood City,United States,Partial College,Clerical,M,S,0,1,0,2,46429,0,59
27052,Seattle,United States,Partial College,Clerical,F,S,0,1,0,2,52928,0,59
27053,Oak Bay,Canada,Partial College,Clerical,M,S,1,1,0,2,56599,1,59
27054,Bellflower,United States,Partial College,Clerical,M,M,0,1,0,2,53214,0,58
27055,Colma,United States,Partial College,Clerical,F,S,0,1,0,2,48307,0,59
27056,Los Angeles,United States,Partial College,Clerical,F,S,1,1,0,2,43190,0,59
27057,Yakima,United States,Graduate Degree,Skilled Manual,F,S,0,0,0,0,58481,1,46
27059,Berkeley,United States,Graduate Degree,Skilled Manual,M,M,0,0,0,0,88800,0,46
27060,Port Hammond,Canada,Graduate Degree,Skilled Manual,M,M,1,0,0,0,85744,0,45
27062,Sooke,Canada,Graduate Degree,Skilled Manual,M,S,1,0,0,0,79347,0,45
27063,Bremerton,United States,Graduate Degree,Skilled Manual,F,M,1,0,0,0,67833,0,45
27064,Burien,United States,Graduate Degree,Skilled Manual,F,M,1,0,0,0,73503,0,45
27065,Fremont,United States,Graduate Degree,Skilled Manual,M,M,1,0,0,1,77895,0,45
27066,National City,United States,Graduate Degree,Skilled Manual,M,S,1,0,0,1,79995,0,44
27067,Spring Valley,United States,Graduate Degree,Skilled Manual,F,S,0,0,0,1,87220,1,45
27068,Torrance,United States,Graduate Degree,Skilled Manual,F,S,1,0,0,1,81171,1,45
27070,Everett,United States,Graduate Degree,Skilled Manual,M,M,1,0,0,1,83531,0,46
27071,Newton,Canada,High School,Skilled Manual,M,S,1,3,4,4,54004,1,47
27072,Port Orchard,United States,Graduate Degree,Skilled Manual,M,M,1,0,0,1,116672,0,47
27073,Corvallis,United States,Graduate Degree,Skilled Manual,F,M,1,0,1,1,86102,1,46
27074,Ballard,United States,Graduate Degree,Skilled Manual,F,M,1,0,1,1,82126,0,47
27075,Sooke,Canada,Graduate Degree,Skilled Manual,M,M,0,0,1,1,111410,0,47
27077,Burlingame,United States,Graduate Degree,Skilled Manual,M,S,0,0,0,1,103216,0,46
27078,San Gabriel,United States,Bachelors ,Skilled Manual,F,M,1,0,1,1,44986,0,48
27079,Santa Monica,United States,Bachelors ,Skilled Manual,F,M,1,0,1,1,56980,1,48
27080,Concord,United States,Bachelors ,Skilled Manual,M,M,1,0,1,1,69480,0,48
27081,Chula Vista,United States,Bachelors ,Skilled Manual,M,M,1,0,1,1,75543,0,48
27082,Port Hammond,Canada,Bachelors ,Skilled Manual,M,M,1,0,1,1,65125,0,48
27083,Marysville,United States,Bachelors ,Skilled Manual,M,M,1,0,1,1,52373,0,48
27084,Westminster,Canada,Bachelors ,Skilled Manual,M,M,0,0,1,1,65770,0,48
27085,Newton,Canada,Bachelors ,Skilled Manual,M,M,1,1,1,1,84642,0,48
27086,Walla Walla,United States,Bachelors ,Skilled Manual,F,M,1,1,1,1,45414,0,48
27087,San Diego,United States,Bachelors ,Skilled Manual,M,M,1,1,1,1,65437,0,48
27091,Everett,United States,Graduate Degree,Professional,M,M,0,0,0,1,107513,0,47
27092,Chula Vista,United States,Graduate Degree,Professional,F,S,0,0,0,2,103922,0,47
27093,Daly City,United States,Graduate Degree,Professional,F,S,1,0,0,3,79113,1,46
27094,Oakland,United States,Graduate Degree,Professional,M,S,1,0,0,1,122555,1,49
27095,Torrance,United States,Graduate Degree,Professional,M,M,1,0,0,1,102230,0,49
27096,Marysville,United States,Bachelors ,Skilled Manual,M,M,1,0,2,2,98292,1,49
27097,Kirkland,United States,Bachelors ,Skilled Manual,F,M,1,0,2,2,80345,0,50
27098,Ballard,United States,Bachelors ,Skilled Manual,F,M,1,1,2,2,85701,1,50
27099,Haney,Canada,Graduate Degree,Professional,M,M,1,0,0,1,130390,0,48
27100,Haney,Canada,Graduate Degree,Professional,M,M,0,0,0,1,117906,0,48
27101,Langford,Canada,Graduate Degree,Professional,M,S,1,0,0,1,123844,0,48
27102,Newton,Canada,Graduate Degree,Professional,F,S,0,0,0,1,95203,0,48
27103,Port Orchard,United States,Graduate Degree,Professional,F,S,1,0,0,3,95255,0,48
27104,Bellflower,United States,Graduate Degree,Professional,M,M,1,0,0,4,98050,0,48
27105,Burlingame,United States,Graduate Degree,Professional,M,S,1,0,0,4,113309,1,48
27106,Los Angeles,United States,Graduate Degree,Professional,F,S,0,0,0,4,96476,0,48
27107,Los Angeles,United States,Graduate Degree,Professional,F,M,0,0,0,4,81264,0,48
27108,Downey,United States,Bachelors ,Skilled Manual,F,S,0,1,2,2,64865,1,50
27109,Beaverton,United States,Bachelors ,Skilled Manual,F,M,1,0,3,3,115131,0,51
27110,Cliffside,Canada,Bachelors ,Skilled Manual,M,M,1,1,3,3,126315,1,52
27112,Haney,Canada,Graduate Degree,Professional,M,S,0,0,0,0,116548,1,52
27113,Issaquah,United States,Graduate Degree,Professional,F,M,1,0,0,0,93305,0,52
27114,Colma,United States,Graduate Degree,Professional,M,M,1,0,0,4,116639,1,51
27115,Beaverton,United States,Graduate Degree,Professional,F,M,1,0,0,5,98825,0,52
27116,Bellingham,United States,Graduate Degree,Professional,F,S,1,0,0,5,102302,1,52
27117,Bellingham,United States,Graduate Degree,Professional,M,M,1,0,0,5,118262,0,52
27118,Lieusaint,France,Bachelors ,Clerical,F,M,1,0,0,0,47411,0,48
27119,Hannover,Germany,Bachelors ,Clerical,F,M,1,0,0,0,56191,0,48
27120,München,Germany,Bachelors ,Clerical,M,M,1,0,0,0,71543,0,48
27121,London,United Kingdom,Partial College,Manual,F,S,0,1,0,0,24294,0,49
27122,Courbevoie,France,Partial College,Manual,M,S,0,1,0,0,27467,0,49
27123,Croix,France,Bachelors ,Clerical,F,S,1,0,0,0,55249,0,48
27124,Metz,France,Bachelors ,Clerical,M,M,0,0,0,0,67096,0,49
27125,Bracknell,United Kingdom,Bachelors ,Clerical,M,M,1,0,0,0,71064,0,49
27126,Saint Ouen,France,Graduate Degree,Clerical,M,S,0,0,0,0,73708,0,49
27127,Paderborn,Germany,Graduate Degree,Clerical,F,S,1,0,0,0,76625,0,49
27129,Frankfurt am Main,Germany,Graduate Degree,Skilled Manual,F,S,0,0,0,0,98765,0,49
27130,Esher-Molesey,United Kingdom,Graduate Degree,Skilled Manual,M,S,1,0,0,0,104840,0,49
27131,Milton Keynes,United Kingdom,Graduate Degree,Skilled Manual,M,S,0,0,0,0,110222,1,49
27132,Billericay,United Kingdom,Partial College,Manual,M,S,0,2,0,3,31207,0,66
27134,Paris,France,Partial College,Manual,M,S,0,1,0,2,13650,0,66
27135,Versailles,France,High School,Manual,M,S,0,2,1,2,27623,1,65
27136,Solingen,Germany,High School,Manual,F,M,1,1,2,2,23044,0,49
27137,London,United Kingdom,High School,Manual,F,S,0,0,3,3,15409,1,50
27138,Suresnes,France,Partial College,Manual,F,M,1,0,1,1,17030,0,50
27139,Berlin,Germany,Partial College,Manual,M,S,0,0,1,1,39292,1,50
27140,Cambridge,United Kingdom,Partial College,Manual,M,S,1,0,1,1,21844,0,50
27141,Warrington,United Kingdom,Bachelors ,Clerical,F,M,1,0,0,1,49009,0,49
27142,Pantin,France,Bachelors ,Clerical,F,S,1,0,1,1,56837,0,50
27143,Drancy,France,Graduate Degree,Clerical,M,S,1,0,0,0,73938,0,50
27144,Coffs Harbour,Australia,Bachelors ,Professional,M,S,1,1,3,3,116159,1,53
27145,Townsville,Australia,Bachelors ,Professional,F,S,1,1,3,3,89434,1,52
27147,Findon,Australia,Bachelors ,Professional,M,S,1,4,5,5,100941,1,52
27148,Hawthorne,Australia,Bachelors ,Professional,M,S,0,1,0,0,111521,1,52
27149,Warrnambool,Australia,Bachelors ,Professional,M,M,1,2,3,3,112110,1,54
27150,St. Leonards,Australia,Bachelors ,Professional,F,M,1,2,3,3,96123,1,54
27151,West Sussex,United Kingdom,Partial High School,Manual,F,S,1,2,0,0,23561,0,45
27152,London,United Kingdom,Partial High School,Manual,F,S,1,2,0,0,21761,0,45
27153,Les Ulis,France,Partial College,Clerical,F,S,0,1,0,0,45084,1,44
27154,Ingolstadt,Germany,Partial College,Clerical,F,S,0,1,0,0,45965,0,43
27155,Paris,France,Partial High School,Manual,M,M,1,2,0,0,18930,0,38
27157,Münster,Germany,Partial High School,Manual,M,M,1,2,0,0,21285,0,38
27158,Gateshead,United Kingdom,Partial High School,Manual,M,M,1,2,0,0,21755,0,38
27160,Dresden,Germany,High School,Manual,F,M,0,1,0,0,32648,0,40
27161,Berlin,Germany,High School,Manual,M,S,0,1,0,0,51771,0,40
27162,Reading,United Kingdom,Bachelors ,Skilled Manual,M,M,1,0,1,1,55370,0,44
27163,Paris,France,Partial High School,Manual,M,S,1,2,0,0,16481,0,46
27164,Billericay,United Kingdom,Partial High School,Manual,M,S,1,2,0,0,18107,1,46
27165,Leeds,United Kingdom,Partial High School,Manual,M,S,0,2,0,0,14261,0,46
27166,Colombes,France,High School,Manual,F,S,0,1,0,0,35636,1,45
27167,Saint Ouen,France,Bachelors ,Skilled Manual,F,M,1,0,1,1,58726,0,45
27169,Neunkirchen,Germany,High School,Manual,M,S,1,1,0,0,54762,0,46
27170,Suresnes,France,High School,Manual,M,M,0,1,0,0,48363,0,46
27171,Oxford,United Kingdom,High School,Manual,F,S,0,1,0,0,29141,0,46
27172,Duesseldorf,Germany,Partial High School,Manual,F,S,1,2,0,0,20414,0,47
27173,Essen,Germany,Partial High School,Manual,F,M,0,2,0,0,24271,0,46
27174,Paderborn,Germany,Partial College,Clerical,M,S,0,0,2,2,54421,1,46
27175,London,United Kingdom,Partial College,Clerical,M,S,1,0,2,2,77777,1,46
27176,Stuttgart,Germany,Partial High School,Manual,M,M,0,2,0,0,14598,0,47
27177,Reading,United Kingdom,Partial High School,Manual,M,M,1,2,0,0,22263,0,47
27178,Bonn,Germany,Partial High School,Manual,M,S,1,2,0,0,18175,1,47
26600,Redwood City,United States,Bachelors ,Skilled Manual,F,S,0,2,2,4,74613,0,54
27180,Grevenbroich,Germany,High School,Manual,M,S,0,1,0,0,55121,0,47
27181,Sèvres,France,Partial College,Clerical,M,S,1,0,2,2,42821,1,48
27182,Paris,France,Partial College,Clerical,M,M,1,0,2,2,49624,0,48
27183,Hof,Germany,Partial College,Clerical,M,S,1,1,2,2,52154,0,47
27184,Poing,Germany,Partial College,Clerical,M,S,0,1,2,2,55215,0,46
27185,Cheltenham,United Kingdom,Partial College,Clerical,F,S,0,2,2,2,45084,1,47
27186,York,United Kingdom,Partial College,Clerical,F,S,0,2,2,2,33459,0,47
27187,Werne,Germany,Partial College,Clerical,M,M,1,2,2,2,61787,1,48
27188,Münster,Germany,Partial College,Clerical,F,S,1,2,2,2,34881,0,48
27189,National City,United States,Partial College,Clerical,F,M,1,1,3,3,55615,1,42
27190,Burbank,United States,Partial College,Clerical,F,M,1,1,3,3,57327,0,44
27191,Newton,Canada,Partial College,Clerical,M,S,0,2,3,3,50644,1,44
27192,Long Beach,United States,Partial College,Clerical,F,S,0,2,3,3,33364,1,44
27193,Lincoln Acres,United States,Graduate Degree,Skilled Manual,M,S,1,0,0,0,71731,1,44
27195,San Francisco,United States,Graduate Degree,Skilled Manual,M,M,1,0,0,5,138354,0,86
27196,Sooke,Canada,Graduate Degree,Skilled Manual,F,S,0,0,0,0,115651,0,52
27197,Bremerton,United States,Graduate Degree,Skilled Manual,M,M,0,0,0,0,122542,0,51
27198,Burien,United States,Graduate Degree,Skilled Manual,F,S,0,0,0,0,114849,0,52
27199,Everett,United States,Graduate Degree,Skilled Manual,M,M,1,0,0,0,130490,0,52
27200,Lebanon,United States,Graduate Degree,Skilled Manual,F,S,0,0,0,0,113829,0,52
27201,Marysville,United States,Graduate Degree,Skilled Manual,M,M,1,0,0,0,159105,0,51
27202,Sedro Woolley,United States,Graduate Degree,Skilled Manual,M,S,0,0,0,0,142092,1,52
27203,Portland,United States,Partial High School,Clerical,F,S,0,2,0,3,20270,0,64
27204,Chula Vista,United States,High School,Clerical,M,S,0,1,0,1,58345,0,64
27205,Coronado,United States,High School,Clerical,F,M,1,1,0,1,39485,0,64
27206,San Francisco,United States,Partial College,Clerical,M,M,1,1,0,1,57426,0,64
27207,Bellingham,United States,Partial High School,Clerical,F,S,1,2,0,3,22419,0,63
27208,Westminster,Canada,Partial High School,Clerical,M,S,0,2,0,3,22775,0,63
27209,Burlingame,United States,Partial High School,Clerical,M,S,0,2,0,3,29591,0,63
27210,Burbank,United States,Partial High School,Clerical,M,S,0,2,0,3,31759,0,63
27211,Milwaukie,United States,High School,Clerical,M,M,1,1,0,1,48039,0,63
27212,Long Beach,United States,High School,Clerical,F,M,0,1,0,1,27406,0,63
27213,Spokane,United States,Partial High School,Clerical,F,S,0,2,0,3,15441,0,62
27214,Beverly Hills,United States,Partial High School,Clerical,F,M,0,2,0,3,21996,0,62
27216,San Gabriel,United States,High School,Skilled Manual,F,M,0,2,0,2,51001,0,62
27217,Renton,United States,Partial High School,Clerical,F,S,0,2,1,2,23030,0,61
27218,Santa Monica,United States,Partial High School,Clerical,F,M,0,2,1,2,14955,0,60
27219,Lemon Grove,United States,Partial High School,Clerical,M,S,0,2,1,2,16238,0,61
27220,Torrance,United States,Partial High School,Clerical,M,S,0,2,1,2,22662,0,61
27221,Tacoma,United States,Partial High School,Clerical,M,S,1,2,1,2,18741,0,61
27222,Chula Vista,United States,Partial High School,Clerical,F,M,1,2,1,2,30863,0,61
27223,Walla Walla,United States,Partial High School,Clerical,M,M,1,2,1,2,30479,0,61
27224,W. Linn,United States,Partial High School,Clerical,F,M,0,2,1,2,32081,0,61
27225,Santa Cruz,United States,High School,Skilled Manual,M,M,1,2,0,2,63081,0,61
27226,Lake Oswego,United States,High School,Skilled Manual,M,M,1,2,0,2,55126,0,60
27227,El Cajon,United States,High School,Skilled Manual,F,S,0,2,0,2,33657,0,60
27228,Issaquah,United States,Partial College,Clerical,F,M,1,1,0,1,47724,0,60
27229,San Francisco,United States,Partial College,Clerical,M,M,0,1,0,1,43892,0,59
27230,Port Hammond,Canada,Partial College,Clerical,M,S,0,1,0,2,50479,0,60
27232,Puyallup,United States,Partial College,Clerical,M,S,0,1,0,2,60935,1,58
27233,Spring Valley,United States,Partial College,Clerical,M,S,0,1,0,2,57011,1,59
27234,Sedro Woolley,United States,Partial College,Clerical,M,S,1,1,0,2,58359,0,59
27235,Renton,United States,Partial College,Clerical,M,S,0,1,0,2,60814,0,59
27236,Olympia,United States,Partial College,Clerical,F,S,0,1,0,2,43920,0,59
27237,Fremont,United States,Partial College,Clerical,F,M,0,1,0,2,39250,0,59
27238,Concord,United States,Partial College,Clerical,M,S,0,1,0,2,48966,0,58
27239,Grossmont,United States,Partial College,Clerical,M,S,0,1,0,2,54361,0,59
27240,Yakima,United States,Partial College,Clerical,M,S,1,1,4,4,63573,1,46
27241,West Covina,United States,Graduate Degree,Skilled Manual,M,M,0,0,0,0,74475,0,45
27242,Oak Bay,Canada,Graduate Degree,Skilled Manual,M,M,1,0,0,0,82626,0,45
27244,Woodburn,United States,Graduate Degree,Skilled Manual,F,M,1,0,0,1,66632,0,45
27245,La Jolla,United States,Graduate Degree,Skilled Manual,F,M,1,0,0,1,76418,0,45
27246,Lemon Grove,United States,Graduate Degree,Skilled Manual,M,M,1,0,0,1,76190,0,45
27247,Lemon Grove,United States,Graduate Degree,Skilled Manual,M,M,1,0,0,1,75003,0,45
27248,Puyallup,United States,Graduate Degree,Skilled Manual,F,M,1,0,0,1,63628,1,46
27249,Santa Monica,United States,Graduate Degree,Skilled Manual,F,M,1,0,0,1,91122,1,47
27250,Burien,United States,Graduate Degree,Skilled Manual,F,M,1,0,1,1,90587,0,47
27251,Grossmont,United States,Graduate Degree,Skilled Manual,F,M,1,0,1,1,64959,1,47
27253,Cliffside,Canada,Graduate Degree,Skilled Manual,M,M,1,0,1,1,91844,0,46
27254,Bremerton,United States,Bachelors ,Skilled Manual,M,M,1,0,1,1,55074,1,46
27256,Port Orchard,United States,Graduate Degree,Skilled Manual,M,M,1,0,0,1,107406,1,46
27257,Chula Vista,United States,Graduate Degree,Skilled Manual,F,S,0,0,0,1,91241,1,46
27258,Concord,United States,Graduate Degree,Professional,M,S,0,0,0,1,127838,1,46
27259,Royal Oak,Canada,Bachelors ,Skilled Manual,F,M,1,0,1,1,45678,0,48
27260,Burbank,United States,Bachelors ,Skilled Manual,F,M,1,1,1,1,42884,0,48
27261,Burien,United States,Bachelors ,Skilled Manual,M,M,0,1,1,1,47441,0,48
27262,Redmond,United States,Bachelors ,Skilled Manual,F,M,1,1,1,1,58319,0,48
27263,San Diego,United States,Graduate Degree,Professional,M,M,1,0,0,1,117686,0,48
27264,Renton,United States,Bachelors ,Skilled Manual,M,S,1,0,2,2,81656,0,48
27265,Metchosin,Canada,Bachelors ,Skilled Manual,F,S,0,0,2,2,80703,1,49
27266,San Gabriel,United States,Bachelors ,Skilled Manual,F,S,0,0,2,2,86141,0,49
27267,Shawnee,Canada,Bachelors ,Skilled Manual,F,S,0,0,2,2,75527,1,49
27268,Chula Vista,United States,Bachelors ,Skilled Manual,F,S,1,0,2,2,83294,1,49
27269,Walla Walla,United States,Graduate Degree,Professional,F,S,0,0,0,1,97349,0,49
27270,Newton,Canada,Graduate Degree,Professional,M,M,1,0,0,1,122614,0,47
27271,Edmonds,United States,Graduate Degree,Professional,F,M,1,0,0,1,102447,0,47
27273,Lakewood,United States,Graduate Degree,Professional,M,S,0,0,0,3,113029,0,47
27274,Lincoln Acres,United States,Graduate Degree,Professional,M,S,0,0,0,3,112056,0,47
27275,Spring Valley,United States,Graduate Degree,Professional,M,M,1,0,0,1,109467,0,49
27276,Berkeley,United States,Graduate Degree,Professional,F,S,1,0,0,1,98810,1,49
27277,El Cajon,United States,Graduate Degree,Professional,M,M,0,0,0,1,104779,0,48
27279,Issaquah,United States,Bachelors ,Skilled Manual,F,S,1,0,2,2,74785,0,50
27280,Burbank,United States,Bachelors ,Skilled Manual,F,M,1,1,2,2,96311,0,50
27281,Clearwater,United States,Bachelors ,Skilled Manual,F,S,0,1,2,2,89125,0,49
27282,Calgary,Canada,High School,Skilled Manual,M,M,0,1,5,5,66085,1,51
27283,Cliffside,Canada,High School,Skilled Manual,M,S,1,2,5,5,34515,1,51
27284,Seattle,United States,Bachelors ,Professional,F,M,0,1,0,0,70018,0,51
27285,Port Hammond,Canada,Graduate Degree,Professional,M,S,1,0,0,1,112993,0,48
27286,Chicago,United States,Graduate Degree,Professional,M,S,0,0,0,1,118337,0,47
27287,Los Angeles,United States,Graduate Degree,Professional,M,M,0,0,0,4,100884,0,48
27288,Newport Beach,United States,Graduate Degree,Professional,F,S,0,0,0,4,88595,0,48
27289,National City,United States,Bachelors ,Skilled Manual,F,S,1,1,2,2,40406,0,51
27290,Puyallup,United States,Bachelors ,Skilled Manual,M,M,1,0,3,3,128622,1,52
27291,Burien,United States,Bachelors ,Skilled Manual,M,S,0,1,3,3,125537,1,52
27292,Oregon City,United States,Graduate Degree,Professional,F,S,1,0,0,0,87591,0,51
27293,Glendale,United States,Graduate Degree,Professional,F,M,1,0,0,0,92523,0,52
27294,San Carlos,United States,Graduate Degree,Professional,F,S,1,0,0,0,103114,0,52
27295,Lynnwood,United States,Graduate Degree,Professional,M,S,1,0,0,0,113156,1,52
27296,El Cajon,United States,Graduate Degree,Professional,M,S,0,0,0,4,114097,1,52
27297,Cliffside,Canada,Graduate Degree,Professional,F,S,0,0,0,2,96041,1,48
27298,Haney,Canada,Graduate Degree,Professional,F,S,0,0,0,2,97339,0,48
27299,Port Macquarie,Australia,Partial High School,Management,M,M,1,4,5,5,160368,1,47
27300,Langford,Canada,Partial College,Professional,M,M,1,1,3,4,88121,0,65
27301,Burlingame,United States,Partial College,Professional,M,M,1,1,3,4,102188,0,65
27302,Chatou,France,Partial College,Professional,M,M,1,4,3,3,126729,0,61
27303,Paris,France,Partial College,Professional,M,M,1,3,4,4,156618,1,61
27305,Peterborough,United Kingdom,Bachelors ,Management,M,M,1,3,3,3,176880,0,61
27307,Paderborn,Germany,High School,Professional,M,M,1,4,4,4,167294,1,62
27308,Billericay,United Kingdom,High School,Professional,F,S,0,4,4,4,137494,1,62
27309,Mühlheim,Germany,Partial College,Professional,M,M,1,3,4,4,157222,1,63
27310,Ingolstadt,Germany,Partial College,Professional,F,M,0,1,2,3,97483,1,64
27311,Villeneuve-d'Ascq,France,Partial College,Professional,F,M,1,1,2,4,80530,1,64
27312,Offenbach,Germany,Bachelors ,Management,F,S,1,4,4,4,156206,1,73
27314,Berlin,Germany,Bachelors ,Management,M,S,0,2,0,5,132494,0,73
27315,Saarlouis,Germany,Graduate Degree,Management,M,M,1,4,3,3,127634,1,73
27316,Solingen,Germany,Bachelors ,Management,M,M,1,1,5,5,146710,0,72
27317,Milton Keynes,United Kingdom,Graduate Degree,Management,M,M,1,4,4,4,164309,1,72
27318,Paris,France,Partial College,Professional,M,M,1,1,2,4,125000,0,63
27319,York,United Kingdom,High School,Professional,M,M,0,2,1,3,113421,0,64
27320,Solingen,Germany,High School,Professional,M,M,1,1,3,4,93685,0,65
27321,Saarlouis,Germany,Partial College,Professional,M,M,1,2,2,4,126257,0,65
27322,Paris,France,Partial College,Professional,M,S,0,1,2,3,119921,0,65
27323,Roubaix,France,Partial College,Professional,F,S,1,2,1,4,104896,1,66
27325,Hannover,Germany,Partial College,Professional,M,M,1,4,4,4,119812,0,66
27326,Tremblay-en-France,France,High School,Professional,F,S,1,2,2,5,109207,1,67
27327,Saarlouis,Germany,Partial College,Management,F,S,1,2,5,5,140497,1,68
27328,Lille,France,High School,Management,M,S,1,3,1,5,120965,0,69
27329,Roncq,France,High School,Management,F,M,0,3,1,5,98943,0,69
27330,Hamburg,Germany,Partial College,Management,M,M,1,3,5,5,162414,1,69
27331,Billericay,United Kingdom,High School,Management,F,M,0,4,5,5,134131,0,69
27332,Saint Ouen,France,High School,Management,M,M,1,3,1,4,117047,0,70
27333,Stuttgart,Germany,Partial College,Management,F,M,1,4,4,4,93324,0,70
27334,Suresnes,France,Partial High School,Skilled Manual,M,S,0,2,0,5,104681,0,71
27335,Tremblay-en-France,France,Partial High School,Skilled Manual,M,M,1,2,0,5,102689,0,71
27336,Werne,Germany,High School,Management,M,S,1,4,5,5,166291,1,71
27337,Watford,United Kingdom,Partial High School,Professional,F,M,1,4,5,5,139189,0,71
27338,North Sydney,Australia,Bachelors ,Professional,F,M,1,2,0,0,87223,0,42
27339,Silverwater,Australia,Bachelors ,Professional,F,S,0,2,0,0,84873,0,43
27340,Springwood,Australia,Bachelors ,Professional,M,S,1,2,0,0,131966,1,42
27341,Lavender Bay,Australia,Bachelors ,Professional,F,S,0,2,0,0,109432,0,42
27342,Melbourne,Australia,Bachelors ,Professional,M,M,1,2,0,0,130890,0,42
27343,Rockhampton,Australia,Bachelors ,Professional,M,S,1,3,0,0,104764,1,43
27344,Geelong,Australia,Bachelors ,Professional,M,S,1,3,0,0,110322,0,44
27345,Port Macquarie,Australia,Bachelors ,Professional,M,S,0,3,0,0,133277,1,43
27346,Hawthorne,Australia,Bachelors ,Professional,F,S,0,2,0,0,102905,0,43
27347,Hobart,Australia,Bachelors ,Professional,M,M,1,3,0,0,128312,1,44
27348,Hawthorne,Australia,Bachelors ,Professional,M,M,1,2,0,0,130246,1,44
27349,Sunbury,Australia,Bachelors ,Professional,F,M,1,3,0,0,114850,1,44
27350,Seaford,Australia,Bachelors ,Professional,M,S,0,3,0,0,122513,0,43
27351,Darlinghurst,Australia,Partial College,Management,F,M,1,3,5,5,120621,1,44
27352,Findon,Australia,Partial College,Management,M,S,1,3,5,5,171280,1,44
27353,Hobart,Australia,Partial College,Management,M,S,1,3,5,5,177035,1,44
27356,Silverwater,Australia,Partial High School,Professional,F,M,1,4,5,5,131538,0,45
27357,Geelong,Australia,Bachelors ,Professional,M,M,0,3,0,0,127853,1,46
27358,Hervey Bay,Australia,Bachelors ,Professional,M,M,1,3,0,0,127755,0,46
27359,Warrnambool,Australia,High School,Management,F,S,1,3,5,5,94749,1,46
27360,Findon,Australia,Bachelors ,Professional,M,M,1,4,0,0,133599,0,47
27361,Milsons Point,Australia,Bachelors ,Professional,F,S,0,4,0,0,100884,1,47
27362,Geelong,Australia,Partial College,Management,M,S,0,3,5,5,175223,1,46
27363,Coffs Harbour,Australia,High School,Management,F,M,1,3,5,5,120454,1,46
27364,Seaford,Australia,Bachelors ,Professional,M,S,0,4,0,0,128684,0,47
27365,East Brisbane,Australia,High School,Management,M,S,0,4,5,5,117131,1,47
27366,South Melbourne,Australia,High School,Management,M,S,1,4,5,5,110020,1,47
27367,Hervey Bay,Australia,Bachelors ,Professional,F,S,1,4,0,0,114587,1,48
27368,Brisbane,Australia,Partial High School,Professional,F,M,0,4,5,5,97377,1,48
27369,East Brisbane,Australia,High School,Management,F,M,1,4,5,5,126665,1,48
27370,Townsville,Australia,High School,Management,F,S,0,4,5,5,130619,1,47
27371,Geelong,Australia,Partial High School,Professional,F,S,0,4,5,5,140631,1,47
27372,Bradenton,United States,High School,Professional,M,S,0,2,0,4,57291,0,70
27373,Woodburn,United States,High School,Professional,M,S,0,2,0,4,54300,0,70
27374,Bremerton,United States,High School,Professional,M,S,1,2,0,4,49389,0,69
27375,Puyallup,United States,High School,Professional,F,M,1,2,0,4,58013,0,70
27376,Marysville,United States,High School,Professional,F,S,1,2,0,4,45284,0,70
27378,N. Vancouver,Canada,High School,Professional,F,M,1,2,0,4,49199,0,71
27379,Imperial Beach,United States,High School,Professional,F,S,0,2,0,4,58451,0,71
27380,Langford,Canada,High School,Professional,M,S,1,2,0,4,62004,0,70
27381,Burbank,United States,High School,Professional,F,S,1,2,0,4,72303,0,81
27382,Colma,United States,Graduate Degree,Management,F,S,1,2,0,3,71021,0,81
27383,Concord,United States,Graduate Degree,Management,M,S,1,2,0,3,116636,0,80
27384,Port Hammond,Canada,Graduate Degree,Management,M,M,1,2,0,3,112666,0,80
27385,Burbank,United States,Graduate Degree,Management,M,M,0,2,0,3,101774,0,79
27386,Burlingame,United States,Graduate Degree,Management,M,M,1,2,0,3,113989,0,79
27388,Spokane,United States,Bachelors ,Management,M,M,0,2,0,3,100772,0,78
27389,Woodland Hills,United States,Bachelors ,Management,M,S,0,2,0,3,102200,0,78
27390,Burien,United States,Graduate Degree,Management,F,S,0,2,0,3,92741,0,78
27391,Kirkland,United States,Bachelors ,Management,M,S,1,2,0,3,66888,0,77
27392,Bellflower,United States,Bachelors ,Management,F,M,1,2,0,4,44532,0,77
27393,Cliffside,Canada,Bachelors ,Management,F,M,1,2,0,4,57090,0,75
